month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,Precint
1990-04,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1984,1990,92,47500,64.89,West Coast 700
1990-04,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1984,1990,92,52500,71.72,West Coast 700
1990-04,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1980,1990,88,47000,65.19,Clementi CC
1990-04,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,07 TO 09,81,NEW GENERATION,872,1980,1990,88,57000,65.37,Clementi CC
1990-04,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1981,1990,89,47000,64.21,West Coast 715
1990-04,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,01 TO 03,68,NEW GENERATION,732,1981,1990,89,52500,71.72,Clementi CC
1990-04,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,07 TO 09,68,NEW GENERATION,732,1981,1990,89,52560,71.8,Clementi CC
1990-04,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,07 TO 09,68,NEW GENERATION,732,1981,1990,89,52000,71.04,Clementi CC
1990-05,CLEMENTI,3 ROOM,440,CLEMENTI AVE 3,04 TO 06,68,IMPROVED,732,1983,1990,91,45000,61.48,Clementi Cascadia
1990-05,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,10 TO 12,67,NEW GENERATION,721,1978,1990,86,46500,64.49,None
1990-05,CLEMENTI,3 ROOM,363,CLEMENTI AVE 2,01 TO 03,82,NEW GENERATION,883,1978,1990,86,56900,64.44,Clementi Ave2
1990-05,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47200,65.46,Clementi Ave2
1990-05,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47200,65.46,Clementi Ave2
1990-05,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,10 TO 12,82,NEW GENERATION,883,1978,1990,86,55000,62.29,None
1990-05,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi AYE
1990-05,CLEMENTI,3 ROOM,426,CLEMENTI AVE 3,07 TO 09,81,NEW GENERATION,872,1978,1990,86,57000,65.37,Clementi AYE
1990-05,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,01 TO 03,82,NEW GENERATION,883,1978,1990,86,56700,64.21,Clementi PeiTong
1990-05,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,01 TO 03,82,NEW GENERATION,883,1978,1990,86,60000,67.95,Clementi PeiTong
1990-05,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,07 TO 09,67,NEW GENERATION,721,1978,1990,86,42000,58.25,Clementi Ave2
1990-05,CLEMENTI,3 ROOM,313,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1978,1990,86,47200,65.46,None
1990-05,CLEMENTI,3 ROOM,352,CLEMENTI AVE 2,01 TO 03,67,NEW GENERATION,721,1978,1990,86,40000,55.48,Clementi Ave2
1990-05,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1990,86,42000,58.25,None
1990-05,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1990,86,46000,63.8,None
1990-05,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,13 TO 15,67,NEW GENERATION,721,1978,1990,86,47000,65.19,None
1990-05,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,01 TO 03,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-05,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1980,1990,88,35000,48.54,Clementi Meadows
1990-05,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,36000,49.93,Clementi Meadows
1990-05,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Orange Valley
1990-05,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Orange Valley
1990-05,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1979,1990,87,46000,63.8,Orange Valley
1990-05,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1979,1990,87,47200,65.46,Clementi AYE
1990-05,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1979,1990,87,46000,63.8,Orange Valley
1990-05,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1979,1990,87,34000,47.16,Orange Valley
1990-05,CLEMENTI,3 ROOM,514,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1990,88,40000,54.64,West Coast Pride
1990-05,CLEMENTI,3 ROOM,519,WEST COAST RD,10 TO 12,68,NEW GENERATION,732,1980,1990,88,40000,54.64,West Coast Pride
1990-05,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1990,88,43000,59.64,West Coast 700
1990-05,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,01 TO 03,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-05,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1980,1990,88,40000,54.64,West Coast 700
1990-05,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1984,1990,92,47000,64.21,West Coast 700
1990-05,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,07 TO 09,68,NEW GENERATION,732,1981,1990,89,45000,61.48,Clementi CC
1990-05,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,04 TO 06,68,NEW GENERATION,732,1981,1990,89,53000,72.4,Clementi CC
1990-06,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,04 TO 06,74,MODEL A,797,1983,1990,91,64100,80.43,West Coast Plaza
1990-06,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi Ave2
1990-06,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,44500,61.72,Clementi PeiTong
1990-06,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi PeiTong
1990-06,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi Ave2
1990-06,CLEMENTI,3 ROOM,352,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,45500,63.11,Clementi Ave2
1990-06,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1990,86,50000,69.35,Clementi AYE
1990-06,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1990,86,51000,70.74,Clementi AYE
1990-06,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-06,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1990,87,47040,65.24,Clementi Meadows
1990-06,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1980,1990,88,43000,59.64,Clementi Meadows
1990-06,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1990,87,47200,65.46,Clementi Meadows
1990-06,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,47200,65.46,Clementi Meadows
1990-06,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1990,87,45000,62.41,Orange Valley
1990-06,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1979,1990,87,47200,65.46,Orange Valley
1990-06,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,10 TO 12,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Orange Valley
1990-06,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1979,1990,87,51000,70.74,Orange Valley
1990-06,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1990,87,48000,66.57,Orange Valley
1990-06,CLEMENTI,3 ROOM,519,WEST COAST RD,10 TO 12,68,NEW GENERATION,732,1980,1990,88,44000,60.11,West Coast Pride
1990-06,CLEMENTI,3 ROOM,520,WEST COAST RD,07 TO 09,67,NEW GENERATION,721,1986,1990,94,37000,51.32,West Coast Pride
1990-06,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,07 TO 09,67,NEW GENERATION,721,1979,1990,87,47000,65.19,West Coast Plaza
1990-06,CLEMENTI,3 ROOM,702,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-06,CLEMENTI,3 ROOM,704,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1990,88,47100,65.33,West Coast 700
1990-06,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,07 TO 09,82,NEW GENERATION,883,1980,1990,88,49000,55.49,West Coast 715
1990-06,CLEMENTI,3 ROOM,713,CLEMENTI WEST ST 2,04 TO 06,67,NEW GENERATION,721,1985,1990,93,52500,72.82,West Coast 715
1990-06,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1980,1990,88,41000,56.01,West Coast 720
1990-06,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1980,1990,88,45000,62.41,Clementi CC
1990-06,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1981,1990,89,52500,71.72,West Coast 715
1990-07,CLEMENTI,3 ROOM,610,CLEMENTI WEST ST 1,10 TO 12,74,MODEL A,797,1983,1990,91,64000,80.3,West Coast Plaza
1990-07,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,10 TO 12,74,MODEL A,797,1983,1990,91,65000,81.56,West Coast Plaza
1990-07,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,10 TO 12,74,MODEL A,797,1983,1990,91,67500,84.69,West Coast Plaza
1990-07,CLEMENTI,3 ROOM,509,WEST COAST DR,13 TO 15,67,NEW GENERATION,721,1978,1990,86,35000,48.54,West Coast Vista
1990-07,CLEMENTI,3 ROOM,510,WEST COAST DR,07 TO 09,67,NEW GENERATION,721,1978,1990,86,41000,56.87,West Coast Vista
1990-07,CLEMENTI,3 ROOM,510,WEST COAST DR,07 TO 09,67,NEW GENERATION,721,1978,1990,86,47000,65.19,West Coast Vista
1990-07,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,46000,63.8,Clementi Ave2
1990-07,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,07 TO 09,82,NEW GENERATION,883,1978,1990,86,57000,64.55,Clementi Ave2
1990-07,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1990,86,42000,58.25,Clementi AYE
1990-07,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1978,1990,86,43000,59.64,Clementi AYE
1990-07,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi AYE
1990-07,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,45000,62.41,Clementi PeiTong
1990-07,CLEMENTI,3 ROOM,321,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi PeiTong
1990-07,CLEMENTI,3 ROOM,311,CLEMENTI AVE 4,04 TO 06,82,NEW GENERATION,883,1978,1990,86,57000,64.55,None
1990-07,CLEMENTI,3 ROOM,311,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1978,1990,86,46800,64.91,None
1990-07,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,10 TO 12,67,NEW GENERATION,721,1978,1990,86,41000,56.87,None
1990-07,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-07,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1990,87,41000,56.87,Clementi Meadows
1990-07,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1990,87,50000,69.35,Clementi Meadows
1990-07,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-07,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-07,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1990,87,45000,62.41,Orange Valley
1990-07,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,07 TO 09,82,NEW GENERATION,883,1979,1990,87,51000,57.76,Clementi AYE
1990-07,CLEMENTI,3 ROOM,515,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast Pride
1990-07,CLEMENTI,3 ROOM,518,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast Pride
1990-07,CLEMENTI,3 ROOM,519,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast Pride
1990-07,CLEMENTI,3 ROOM,520,WEST COAST RD,07 TO 09,67,NEW GENERATION,721,1986,1990,94,52000,72.12,West Coast Pride
1990-07,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,04 TO 06,67,NEW GENERATION,721,1979,1990,87,40000,55.48,West Coast Plaza
1990-07,CLEMENTI,3 ROOM,702,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-07,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1990,88,49000,67.96,West Coast 700
1990-07,CLEMENTI,3 ROOM,704,WEST COAST RD,07 TO 09,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-07,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,04 TO 06,82,NEW GENERATION,883,1980,1990,88,57000,64.55,Clementi Town Centre
1990-07,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,01 TO 03,68,NEW GENERATION,732,1980,1990,88,47000,64.21,Clementi Town Centre
1990-07,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,10 TO 12,67,NEW GENERATION,721,1980,1990,88,40000,55.48,West Coast 715
1990-07,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,07 TO 09,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 715
1990-07,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,07 TO 09,82,NEW GENERATION,883,1980,1990,88,48000,54.36,West Coast 715
1990-07,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-07,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-07,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1980,1990,88,42000,57.38,West Coast 720
1990-07,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,10 TO 12,68,NEW GENERATION,732,1980,1990,88,42000,57.38,West Coast 700
1990-07,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,01 TO 03,68,NEW GENERATION,732,1981,1990,89,50000,68.31,Clementi CC
1990-08,CLEMENTI,3 ROOM,440,CLEMENTI AVE 3,04 TO 06,59,IMPROVED,635,1983,1990,91,36000,56.69,Clementi Cascadia
1990-08,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,01 TO 03,67,NEW GENERATION,721,1978,1990,86,47000,65.19,None
1990-08,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,10 TO 12,67,NEW GENERATION,721,1978,1990,86,47000,65.19,None
1990-08,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,40000,55.48,Clementi Ave2
1990-08,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,41000,56.87,Clementi Ave2
1990-08,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,07 TO 09,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi Ave2
1990-08,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1990,86,40000,55.48,Clementi AYE
1990-08,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1990,86,50500,70.04,Clementi AYE
1990-08,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi PeiTong
1990-08,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,10 TO 12,82,NEW GENERATION,883,1978,1990,86,60000,67.95,Clementi PeiTong
1990-08,CLEMENTI,3 ROOM,335,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1990,86,40000,55.48,Clementi PeiTong
1990-08,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,10 TO 12,67,NEW GENERATION,721,1978,1990,86,57500,79.75,Clementi PeiTong
1990-08,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,07 TO 09,67,NEW GENERATION,721,1978,1990,86,43000,59.64,Clementi Ave2
1990-08,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,07 TO 09,82,NEW GENERATION,883,1978,1990,86,63000,71.35,Clementi Ave2
1990-08,CLEMENTI,3 ROOM,314,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47000,65.19,None
1990-08,CLEMENTI,3 ROOM,311,CLEMENTI AVE 4,07 TO 09,81,NEW GENERATION,872,1978,1990,86,69000,79.13,None
1990-08,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,13 TO 15,67,NEW GENERATION,721,1978,1990,86,37000,51.32,Clementi AYE
1990-08,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-08,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,48000,66.57,Clementi Meadows
1990-08,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1979,1990,87,54500,75.59,Clementi AYE
1990-08,CLEMENTI,3 ROOM,513,WEST COAST RD,10 TO 12,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast Pride
1990-08,CLEMENTI,3 ROOM,514,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1990,88,47200,64.48,West Coast Pride
1990-08,CLEMENTI,3 ROOM,515,WEST COAST RD,13 TO 15,68,NEW GENERATION,732,1980,1990,88,40000,54.64,West Coast Pride
1990-08,CLEMENTI,3 ROOM,520,WEST COAST RD,04 TO 06,82,NEW GENERATION,883,1986,1990,94,49000,55.49,West Coast Pride
1990-08,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,01 TO 03,67,NEW GENERATION,721,1979,1990,87,47000,65.19,West Coast Plaza
1990-08,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,04 TO 06,67,NEW GENERATION,721,1979,1990,87,40000,55.48,West Coast Plaza
1990-08,CLEMENTI,3 ROOM,701,WEST COAST RD,07 TO 09,67,NEW GENERATION,721,1980,1990,88,36000,49.93,West Coast 700
1990-08,CLEMENTI,3 ROOM,701,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1980,1990,88,42000,58.25,West Coast 700
1990-08,CLEMENTI,3 ROOM,701,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1980,1990,88,48000,66.57,West Coast 700
1990-08,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1980,1990,88,47000,65.19,West Coast 700
1990-08,CLEMENTI,3 ROOM,713,CLEMENTI WEST ST 2,07 TO 09,67,NEW GENERATION,721,1985,1990,93,38000,52.7,West Coast 715
1990-08,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,01 TO 03,82,NEW GENERATION,883,1980,1990,88,68000,77.01,West Coast 720
1990-08,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,10 TO 12,68,NEW GENERATION,732,1980,1990,88,51500,70.36,West Coast 720
1990-08,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast 700
1990-08,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1984,1990,92,37400,51.09,West Coast 700
1990-08,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1980,1990,88,47000,65.19,Clementi CC
1990-08,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,10 TO 12,68,NEW GENERATION,732,1981,1990,89,54000,73.77,Clementi CC
1990-09,CLEMENTI,3 ROOM,440,CLEMENTI AVE 3,10 TO 12,59,IMPROVED,635,1983,1990,91,41500,65.35,Clementi Cascadia
1990-09,CLEMENTI,3 ROOM,610,CLEMENTI WEST ST 1,07 TO 09,74,MODEL A,797,1983,1990,91,64120,80.45,West Coast Plaza
1990-09,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47500,65.88,Clementi Ave2
1990-09,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,07 TO 09,81,NEW GENERATION,872,1978,1990,86,55000,63.07,Clementi AYE
1990-09,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,10 TO 12,81,NEW GENERATION,872,1978,1990,86,57000,65.37,Clementi AYE
1990-09,CLEMENTI,3 ROOM,321,CLEMENTI AVE 5,07 TO 09,82,NEW GENERATION,883,1978,1990,86,70000,79.28,Clementi PeiTong
1990-09,CLEMENTI,3 ROOM,328,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi PeiTong
1990-09,CLEMENTI,3 ROOM,313,CLEMENTI AVE 4,10 TO 12,82,NEW GENERATION,883,1978,1990,86,73000,82.67,None
1990-09,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1979,1990,87,41500,47,Clementi Ave2
1990-09,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Ave2
1990-09,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1990,86,48000,66.57,None
1990-09,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1990,86,40000,55.48,None
1990-09,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,01 TO 03,82,NEW GENERATION,883,1978,1990,86,57000,64.55,None
1990-09,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1990,87,52000,72.12,Clementi Meadows
1990-09,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-09,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,01 TO 03,67,NEW GENERATION,721,1979,1990,87,52500,72.82,Clementi Meadows
1990-09,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1990,87,51000,70.74,Clementi Meadows
1990-09,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1990,87,47000,65.19,Clementi Meadows
1990-09,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1979,1990,87,37000,51.32,Clementi AYE
1990-09,CLEMENTI,3 ROOM,518,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1990,88,47200,64.48,West Coast Pride
1990-09,CLEMENTI,3 ROOM,520,WEST COAST RD,07 TO 09,82,NEW GENERATION,883,1986,1990,94,63000,71.35,West Coast Pride
1990-09,CLEMENTI,3 ROOM,445,CLEMENTI AVE 3,01 TO 03,68,NEW GENERATION,732,1980,1990,88,47000,64.21,Clementi Town Centre
1990-09,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1980,1990,88,56700,64.21,West Coast 715
1990-09,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1980,1990,88,66000,74.75,West Coast 700
1990-09,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1980,1990,88,47000,64.21,West Coast 700
1990-09,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1980,1990,88,49500,68.65,Clementi CC
1990-09,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,01 TO 03,81,NEW GENERATION,872,1980,1990,88,57000,65.37,Clementi CC
1990-10,CLEMENTI,3 ROOM,440,CLEMENTI AVE 3,01 TO 03,59,IMPROVED,635,1983,1990,91,39000,61.42,Clementi Cascadia
1990-10,CLEMENTI,3 ROOM,440,CLEMENTI AVE 3,07 TO 09,69,IMPROVED,743,1983,1990,91,40000,53.84,Clementi Cascadia
1990-10,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,04 TO 06,74,MODEL A,797,1983,1990,91,64000,80.3,West Coast Plaza
1990-10,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,10 TO 12,67,NEW GENERATION,721,1978,1990,86,44000,61.03,None
1990-10,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,07 TO 09,82,NEW GENERATION,883,1978,1990,86,57000,64.55,Clementi AYE
1990-10,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1990,86,47000,65.19,Clementi PeiTong
