month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,precinct
1990-05,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1990,76,40000,57.1428571428571,Toa Payoh North
1990-05,TOA PAYOH,3 ROOM,109,LOR 1 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1990,79,40000,56.3380281690141,Toa Payoh North
1990-05,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1968,1990,77,40000,57.1428571428571,Toa Payoh View
1990-05,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1990,77,37000,52.8571428571429,Toa Payoh View
1990-05,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,78,IMPROVED,840,1970,1990,79,39800,47.3809523809524,Toa Payoh Palm Spring
1990-05,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1990,78,40000,55.4785020804438,Kim Keat Court
1990-05,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,01 TO 03,60,IMPROVED,646,1969,1990,78,40200,62.2291021671827,None
1990-05,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,40000,55.4785020804438,East Payoh Spring
1990-05,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,39000,54.0915395284327,Toa Payoh View
1990-05,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68,IMPROVED,732,1969,1990,78,31000,42.3497267759563,Kim Keat Court
1990-05,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,04 TO 06,63,IMPROVED,678,1970,1990,79,40000,58.9970501474926,Toa Payoh View
1990-05,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1990,79,38000,53.5211267605634,Toa Payoh Court
1990-05,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1990,80,40000,55.4785020804438,Toa Payoh Sapphire
1990-05,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,61,IMPROVED,657,1971,1990,80,40000,60.882800608828,Toa Payoh Sapphire
1990-05,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,16 TO 18,68,IMPROVED,732,1972,1990,81,35000,47.8142076502732,Toa Payoh Eighties
1990-05,TOA PAYOH,3 ROOM,186,TOA PAYOH CTRL,04 TO 06,64,IMPROVED,689,1972,1990,81,42000,60.9579100145138,Toa Payoh Central
1990-05,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1990,81,34000,48.5714285714286,Toa Payoh Green
1990-05,TOA PAYOH,3 ROOM,168,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1990,81,39000,55.7142857142857,Toa Payoh Green
1990-05,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,37000,52.112676056338,Kim Keat View
1990-05,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1990,82,30000,42.2535211267606,Kim Keat View
1990-05,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1990,82,32000,45.7142857142857,Toa Payoh North
1990-05,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,76,IMPROVED,818,1973,1990,82,57000,69.6821515892421,Toa Payoh North
1990-05,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1990,82,40000,57.1428571428571,Toa Payoh North
1990-05,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,04 TO 06,57,IMPROVED,614,1974,1990,83,36500,59.4462540716612,None
1990-05,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,01 TO 03,63,STANDARD,678,1983,1990,92,27600,40.7079646017699,East Payoh Palm
1990-05,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,10 TO 12,63,STANDARD,678,1983,1990,92,19600,28.9085545722714,East Payoh Palm
1990-05,TOA PAYOH,3 ROOM,72,LOR 5 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1990,78,21000,30.4789550072569,Toa Payoh Vista
1990-05,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1990,82,30000,45.662100456621,Toa Payoh Vista
1990-05,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,07 TO 09,61,STANDARD,657,1973,1990,82,23000,35.0076103500761,Toa Payoh Vista
1990-06,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1990,85,38000,54.2857142857143,Toa Payoh Eight
1990-06,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-06,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,77,IMPROVED,829,1981,1990,90,51700,62.3642943305187,Toa Payoh Eight
1990-06,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1990,76,38000,54.2857142857143,Toa Payoh North
1990-06,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1990,79,40000,55.4785020804438,Toa Payoh North
1990-06,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1990,79,40000,55.4785020804438,Toa Payoh North
1990-06,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1990,79,43000,60.5633802816901,Toa Payoh North
1990-06,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,10 TO 12,78,IMPROVED,840,1970,1990,79,42000,50,Toa Payoh Palm Spring
1990-06,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,68,IMPROVED,732,1970,1990,79,35500,48.4972677595628,Toa Payoh Palm Spring
1990-06,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,IMPROVED,732,1969,1990,78,37000,50.5464480874317,Kim Keat Court
1990-06,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,07 TO 09,60,IMPROVED,646,1969,1990,78,30000,46.4396284829721,None
1990-06,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,39000,54.0915395284327,East Payoh Spring
1990-06,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1990,79,30000,41.6088765603329,East Payoh Spring
1990-06,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,10 TO 12,79,IMPROVED,850,1970,1990,79,33000,38.8235294117647,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1990,79,40200,55.7558945908461,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1990,79,38000,52.7045769764216,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1990,79,30000,41.6088765603329,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,37800,52.4271844660194,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,33000,45.7697642163662,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1990,79,40000,55.4785020804438,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,01 TO 03,63,IMPROVED,678,1970,1990,79,40000,58.9970501474926,Toa Payoh View
1990-06,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1990,79,28600,40.2816901408451,Toa Payoh Court
1990-06,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1970,1990,79,38000,52.7045769764216,Kim Keat Palm
1990-06,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1990,79,40200,56.6197183098592,Toa Payoh Court
1990-06,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1990,80,37000,51.3176144244105,Toa Payoh East
1990-06,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,07 TO 09,76,IMPROVED,818,1972,1990,81,41000,50.1222493887531,Toa Payoh Green
1990-06,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1990,81,34000,48.5714285714286,Toa Payoh Green
1990-06,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,01 TO 03,76,IMPROVED,818,1972,1990,81,45000,55.0122249388753,Toa Payoh Green
1990-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1990,82,40200,56.6197183098592,Kim Keat View
1990-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,36500,51.4084507042254,Kim Keat View
1990-06,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1990,82,30000,42.2535211267606,Kim Keat View
1990-06,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,01 TO 03,59,IMPROVED,635,1973,1990,82,28800,45.3543307086614,Toa Payoh North
1990-06,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,16 TO 18,73,STANDARD,786,1983,1990,92,28000,35.6234096692112,East Payoh Palm
1990-06,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,07 TO 09,63,STANDARD,678,1983,1990,92,20000,29.4985250737463,East Payoh Palm
1990-07,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-07,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-07,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,76,IMPROVED,818,1976,1990,85,39000,47.6772616136919,Toa Payoh Eight
1990-07,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,66,IMPROVED,710,1981,1990,90,32500,45.7746478873239,Toa Payoh Eight
1990-07,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1990,76,42000,60,Toa Payoh North
1990-07,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1990,79,33000,46.4788732394366,Toa Payoh North
1990-07,TOA PAYOH,3 ROOM,111,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1990,79,37000,52.112676056338,Toa Payoh North
1990-07,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,04 TO 06,68,IMPROVED,732,1968,1990,77,32000,43.7158469945355,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1968,1990,77,33000,47.1428571428571,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1968,1990,77,40000,57.1428571428571,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1968,1990,77,40000,57.1428571428571,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1968,1990,77,38000,54.2857142857143,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,100,LOR 1 TOA PAYOH,13 TO 15,68,IMPROVED,732,1970,1990,79,40000,54.6448087431694,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,10 TO 12,78,IMPROVED,840,1970,1990,79,40000,47.6190476190476,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,10 TO 12,68,IMPROVED,732,1970,1990,79,37000,50.5464480874317,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,13 TO 15,68,IMPROVED,732,1970,1990,79,37500,51.2295081967213,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1990,79,39800,54.3715846994536,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1990,79,42000,57.3770491803279,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,16 TO 18,68,IMPROVED,732,1970,1990,79,33800,46.1748633879781,Toa Payoh Palm Spring
1990-07,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1969,1990,78,40000,55.4785020804438,Kim Keat Court
1990-07,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,IMPROVED,732,1969,1990,78,34000,46.448087431694,Kim Keat Court
1990-07,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,07 TO 09,60,IMPROVED,646,1969,1990,78,30000,46.4396284829721,None
1990-07,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,07 TO 09,60,IMPROVED,646,1969,1990,78,40200,62.2291021671827,None
1990-07,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,39000,54.0915395284327,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1990,79,30000,41.6088765603329,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1990,79,38000,52.7045769764216,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68,IMPROVED,732,1969,1990,78,41000,56.0109289617486,Kim Keat Court
1990-07,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,IMPROVED,678,1970,1990,79,30000,44.2477876106195,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,19 TO 21,62,IMPROVED,667,1970,1990,79,40000,59.9700149925038,Toa Payoh View
1990-07,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1990,79,40000,56.3380281690141,Toa Payoh Court
1990-07,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1990,79,38500,54.2253521126761,Toa Payoh Court
1990-07,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1990,79,30000,42.2535211267606,Toa Payoh Court
1990-07,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,01 TO 03,65,IMPROVED,700,1970,1990,79,35000,50,Toa Payoh Court
1990-07,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1990,80,37000,51.3176144244105,Toa Payoh East
1990-07,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1990,80,43500,60.3328710124827,Toa Payoh East
1990-07,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1990,80,30000,41.6088765603329,Toa Payoh East
1990-07,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1990,80,40000,55.4785020804438,Toa Payoh East
1990-07,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1990,80,31000,42.995839112344,Toa Payoh East
1990-07,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1990,80,40000,60.882800608828,None
1990-07,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,04 TO 06,68,IMPROVED,732,1972,1990,81,36000,49.1803278688525,Toa Payoh Eighties
1990-07,TOA PAYOH,3 ROOM,177,TOA PAYOH CTRL,04 TO 06,64,IMPROVED,689,1972,1990,81,37000,53.7010159651669,Toa Payoh Central
1990-07,TOA PAYOH,3 ROOM,184,TOA PAYOH CTRL,04 TO 06,64,IMPROVED,689,1972,1990,81,46300,67.1988388969521,Toa Payoh Central
1990-07,TOA PAYOH,3 ROOM,186,TOA PAYOH CTRL,04 TO 06,64,IMPROVED,689,1972,1990,81,46500,67.489114658926,Toa Payoh Central
1990-07,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1990,81,40000,57.1428571428571,Toa Payoh Green
1990-07,TOA PAYOH,3 ROOM,168,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1990,81,41500,59.2857142857143,Toa Payoh Green
1990-07,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1972,1990,81,35000,49.2957746478873,Toa Payoh Green
1990-07,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1972,1990,81,28600,40.2816901408451,Toa Payoh Green
1990-07,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1982,1990,91,44650,63.7857142857143,Toa Payoh Spring
1990-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,40000,56.3380281690141,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1990,82,40000,56.3380281690141,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,36000,50.7042253521127,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1990,82,37000,52.112676056338,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,29000,40.8450704225352,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1990,82,31500,44.3661971830986,Kim Keat View
1990-07,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1990,82,40000,57.1428571428571,Toa Payoh North
1990-07,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1990,82,37000,52.8571428571429,Toa Payoh North
1990-07,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,10 TO 12,63,STANDARD,678,1983,1990,92,23000,33.9233038348083,East Payoh Palm
1990-07,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1990,78,20000,29.0275761973875,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1990,82,21000,31.9634703196347,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1990,82,25000,38.0517503805175,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,07 TO 09,62,STANDARD,667,1973,1990,82,23000,34.4827586206897,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,62,STANDARD,667,1973,1990,82,25000,37.4812593703148,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,62,STANDARD,667,1973,1990,82,23000,34.4827586206897,Toa Payoh Vista
1990-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,STANDARD,667,1973,1990,82,19000,28.4857571214393,Toa Payoh Vista
1990-08,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-08,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-08,TOA PAYOH,3 ROOM,234,LOR 8 TOA PAYOH,07 TO 09,65,IMPROVED,700,1976,1990,85,40000,57.1428571428571,Toa Payoh Eight
1990-08,TOA PAYOH,3 ROOM,234,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1990,85,33000,47.1428571428571,Toa Payoh Eight
1990-08,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1990,76,41000,58.5714285714286,Toa Payoh North
1990-08,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1990,76,33000,47.1428571428571,Toa Payoh North
1990-08,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1990,76,36300,51.8571428571429,Toa Payoh North
1990-08,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1967,1990,76,40000,57.1428571428571,Toa Payoh North
1990-08,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1990,79,40000,56.3380281690141,Toa Payoh North
1990-08,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,16 TO 18,68,IMPROVED,732,1970,1990,79,40000,54.6448087431694,Toa Payoh Palm Spring
1990-08,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1969,1990,78,31500,43.6893203883495,Kim Keat Court
1990-08,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1990,79,39000,54.0915395284327,East Payoh Spring
1990-08,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1990,79,34500,47.8502080443828,Toa Payoh View
1990-08,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,01 TO 03,68,IMPROVED,732,1969,1990,78,30000,40.9836065573771,Kim Keat Court
1990-08,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1990,79,39500,55.6338028169014,Toa Payoh Court
1990-08,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1990,79,40000,56.3380281690141,Toa Payoh Court
1990-08,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1990,79,40000,56.3380281690141,Toa Payoh Court
1990-08,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1990,80,37000,51.3176144244105,Toa Payoh East
1990-08,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1990,80,40000,55.4785020804438,Kim Keat Palm
1990-08,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1990,80,29000,40.2219140083218,Kim Keat Palm
1990-08,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1990,80,42000,58.252427184466,Kim Keat Palm
1990-08,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1971,1990,80,34000,47.1567267683773,Toa Payoh Sapphire
1990-08,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,16 TO 18,68,IMPROVED,732,1972,1990,81,40000,54.6448087431694,Toa Payoh Eighties
1990-08,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,16 TO 18,68,IMPROVED,732,1972,1990,81,36000,49.1803278688525,Toa Payoh Eighties
1990-08,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,22 TO 24,78,IMPROVED,840,1972,1990,81,40000,47.6190476190476,Toa Payoh Eighties
1990-08,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,07 TO 09,68,IMPROVED,732,1972,1990,81,30000,40.9836065573771,Toa Payoh Eighties
1990-08,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1990,81,42000,60,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1990,81,37000,52.8571428571429,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,178,TOA PAYOH CTRL,04 TO 06,67,IMPROVED,721,1972,1990,81,46300,64.2163661581137,Toa Payoh Central
1990-08,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1990,81,40000,57.1428571428571,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1990,81,37000,52.8571428571429,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1990,81,40000,57.1428571428571,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1972,1990,81,40000,56.3380281690141,Toa Payoh Green
1990-08,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1982,1990,91,44500,63.5714285714286,Toa Payoh Spring
1990-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1990,82,40000,56.3380281690141,Kim Keat View
1990-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1990,82,40200,56.6197183098592,Kim Keat View
1990-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1990,82,40000,56.3380281690141,Kim Keat View
1990-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1990,82,40000,56.3380281690141,Kim Keat View
1990-08,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,10 TO 12,76,IMPROVED,818,1973,1990,82,50000,61.1246943765281,Toa Payoh North
